"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station","wheelchair_boarding","platform_code","zone_id"
"de:03353:94303","","Tönnhausen Alter Viedeich",,"53.376479000000","10.251067000000",0,,0,"","HVV-HVV|HVV Zone 707-HVV-707"
"de:03353:94601","","Oldershausen(Marschacht) Denkmal",,"53.365085000000","10.334678000000",0,,0,"","HVV-HVV"
"de:03353:94602","","Oldershausen(Marschacht) Kindergarten",,"53.366590000000","10.334670000000",0,,0,"","HVV-HVV"
"de:03353:96408","","Salzhausen Grundschule",,"53.220854000000","10.176019000000",0,,0,"","HVV-HVV"
"de:03353:96409","","Salzhausen Schulzentrum",,"53.218671000000","10.169665000000",0,,0,"","HVV-HVV"
"de:03353:96705","","Lübberstedt(Gödenstorf) Wischenstieg",,"53.196889000000","10.104806000000",0,,0,"","HVV-HVV"
"de:03353:96507","","Eyendorf Sporthalle",,"53.206050000000","10.160015000000",0,,0,"","HVV-HVV"
"de:03353:79710","","Bahlburg Sandhöfen",,"53.302733000000","10.180211000000",0,,0,"","HVV-HVV|HVV Zone 707-HVV-707"
"de:03353:94202","","Laßrönne Elbuferstraße",,"53.393460000000","10.220890000000",0,,0,"","HVV-HVV|HVV Zone 707-HVV-707"
"de:03353:94203","","Laßrönne Wöhrenweg",,"53.391892000000","10.227576000000",0,,0,"","HVV-HVV|HVV Zone 707-HVV-707"
"de:03353:95101","","Grevelau Haus Nr.39",,"53.355985000000","10.178157000000",0,,0,"","HVV-HVV|HVV Zone 707-HVV-707"
"de:03353:79708","","Vierhöfen(b Winsen) Lange Heide",,"53.274022000000","10.218810000000",0,,0,"","HVV-HVV"
"de:03353:79705","","Vierhöfen(b Winsen) Kinderheim",,"53.262350000000","10.221006000000",0,,0,"","HVV-HVV"
"de:03353:95102","","Grevelau Haus Nr.86",,"53.356762000000","10.183444000000",0,,0,"","HVV-HVV|HVV Zone 707-HVV-707"
"de:03353:79709","","Bahlburg West",,"53.308673000000","10.175281000000",0,,0,"","HVV-HVV|HVV Zone 707-HVV-707"
"de:03353:95904","","Tangendorf Südausgang",,"53.294011000000","10.096566000000",0,,0,"","HVV-HVV"
"de:03355:93101","","Soderstorf Grundschule",,"53.142740000000","10.146037000000",0,,0,"","HVV-HVV"
"de:03355:91701","","Marxen am Berge",,"53.160719000000","10.247987000000",0,,0,"","HVV-HVV"
"de:03355:91920","","Wetzen Dorfstraße",,"53.174924000000","10.236895000000",0,,0,"","HVV-HVV"
"de:03355:90306","","Melbeck Gymnasium",,"53.178501000000","10.415633000000",0,,0,"","HVV-HVV|HVV Zone 837-HVV-837"
"de:03355:92501","","Amelinghausen Bahnhof",,"53.130673000000","10.215642000000",0,,0,"","HVV-HVV"
"de:03355:92301","","Oldendorf(Luhe) Ortsmitte",,"53.155459000000","10.213980000000",0,,0,"","HVV-HVV"
"de:03355:90601","","Embsen(Kr Lüneburg) Schulzentrum",,"53.180428000000","10.351176000000",0,,0,"","HVV-HVV|HVV Zone 837-HVV-837"
"de:03351:2897","","Hambühren 2 Sudermannstraße/Lönsweg",,"52.631119000000","9.957391000000",0,,0,"","902-902|CE-CE"
"de:03351:2904","","Hambühren-Oldau Ort",,"52.658578000000","9.930798000000",0,,0,"","904-904|CE-CE"
"de:03351:2905","","Südwinsen Alter Bahnhof",,"52.669763000000","9.902028000000",0,,0,"","905-905|CE-CE"
"de:03351:2896","","Hambühren 2 Sudermannstraße/Heuweg",,"52.628325000000","9.956057000000",0,,0,"","902-902|CE-CE"
"de:03351:2892","","Hambühren 2 Allensteiner Straße",,"52.629231000000","9.973651000000",0,,0,"","902-902|CE-CE"
"de:03351:2893","","Hambühren 2 Schlochauer Straße",,"52.626542000000","9.972069000000",0,,0,"","902-902|CE-CE"
"de:03351:2890","","Hambühren 2 Ostlandstraße",,"52.632582000000","9.966625000000",0,,0,"","902-902|CE-CE"
"de:03351:2891","","Hambühren 2 Wacholderweg",,"52.631758000000","9.971515000000",0,,0,"","902-902|CE-CE"
"de:03351:2962","","Hambühren 2 B 214/Ostlandstraße",,"52.634427000000","9.965766000000",0,,0,"","902-902|CE-CE"
"de:03351:2886","","Hambühren 1 Brücke",,"52.629099000000","9.997263000000",0,,0,"","901-901|CE-CE"
"de:03351:2887","","Hambühren 1 Hahnenweg",,"52.632438000000","9.990577000000",0,,0,"","901-901|CE-CE"
"de:03351:2894","","Hambühren 2 Ring",,"52.626906000000","9.966074000000",0,,0,"","902-902|CE-CE"
"de:03351:2895","","Hambühren 2 Oldauer Heuweg",,"52.625002000000","9.962019000000",0,,0,"","902-902|CE-CE"
"de:03351:2902","","Hambühren-Oldau Schule",,"52.642624000000","9.933060000000",0,,0,"","904-904|CE-CE"
"de:03351:2903","","Hambühren-Oldau Köhlerort",,"52.653257000000","9.932427000000",0,,0,"","904-904|CE-CE"
"de:03351:2900","","Hambühren-Ovelgönne Ort",,"52.633649000000","9.932584000000",0,,0,"","903-903|CE-CE"
"de:03351:2901","","Hambühren-Ovelgönne Wiesenweg 1",,"52.640942000000","9.935737000000",0,,0,"","903-903|CE-CE"
"de:03351:2898","","Hambühren 2 B 214/Sundermannstraße",,"52.633994000000","9.958717000000",0,,0,"","902-902|CE-CE"
"de:03351:2899","","Hambühren-Ovelgönne B 214/Wiesenweg",,"52.633905000000","9.940329000000",0,,0,"","903-903|CE-CE"
"de:03351:2848","","Dasselsbruch Jägerburg",,"52.586503000000","10.035925000000",0,,0,"","703-703|CE-CE"
"de:03351:3102","","Adelheidsdorf Krzg. Nienhagen/K 58",,"52.563638000000","10.061446000000",0,,0,"","702-702|CE-CE"
"de:03351:2856","","Großmoor(Adelheidsdorf) Adamsgraben",,"52.563990000000","10.005086000000",0,,0,"","705-705|CE-CE"
"de:03351:2991","","Adelheidsdorf Hauptstraße/Grüner Weg",,"52.553596000000","10.046855000000",0,,0,"","706-706|CE-CE"
"de:03351:2859","","Großmoor(Adelheidsdorf) Dorfgemeinschaftshaus",,"52.551898000000","10.021676000000",0,,0,"","705-705|CE-CE"
"de:03351:2860","","Großmoor(Adelheidsdorf) Reimerdes",,"52.552267000000","10.030945000000",0,,0,"","705-705|CE-CE"
"de:03351:2857","","Großmoor(Adelheidsdorf) Kalte Heimat",,"52.561802000000","10.010388000000",0,,0,"","705-705|CE-CE"
"de:03351:2858","","Großmoor(Adelheidsdorf) Zwillingstraße",,"52.552982000000","10.002291000000",0,,0,"","705-705|CE-CE"
"de:03351:2865","","Nienhagen(b Celle) Ohlen Fladen",,"52.560224000000","10.080590000000",0,,0,"","3-3|714-714|CE-CE|GVH-GVH|Region-5003"
"de:03351:2947","","Hohnebostel Auf dem Berge",,"52.536297000000","10.289705000000",0,,0,"","815-815|CE-CE"
"de:03351:2850","","Dasselsbruch Ortsmitte",,"52.569512000000","10.003731000000",0,,0,"","703-703|CE-CE"
"de:03351:2878","","Wathlingen Uetzer Weg 2",,"52.537764000000","10.156077000000",0,,0,"","3-3|710-710|CE-CE|GVH-GVH|Region-5003"
"de:03351:2884","","Eicklingen-Neuschepelse",,"52.551279000000","10.202760000000",0,,0,"","717-717|CE-CE"
"de:03351:2885","","Celle Neustädter Holz",,"52.619900000000","10.049181000000",0,,0,"","1-1|CE-CE|Celle-CEL"
"de:03351:2922","","Eicklingen-Paulmannshavekost",,"52.543413000000","10.231393000000",0,,0,"","718-718|CE-CE"
"de:03351:2923","","Hambühren 1 B 214/Hehlenbruchsweg",,"52.635138000000","9.976560000000",0,,0,"","901-901|CE-CE"
"de:03351:2921","","Wathlingen 4-Generationen-Park/OBS",,"52.538101000000","10.140866000000",0,,0,"","3-3|710-710|CE-CE|GVH-GVH|Region-5003"
"de:03351:2916","","Wietze B 214/Nienburger Straße",,"52.656644000000","9.831662000000",0,,0,"","911-911|CE-CE"
"de:03351:2917","","Wietze Reihernweg",,"52.657801000000","9.823032000000",0,,0,"","911-911|CE-CE"
"de:03351:2924","","Hornbostel Kieferneck",,"52.675423000000","9.848857000000",0,,0,"","907-907|CE-CE"
"de:03351:2925","","Langlingen Feuerwehr",,"52.555590000000","10.289727000000",0,,0,"","811-811|CE-CE"
"de:03351:2853","","Adelheidsdorf Brücke",,"52.579884000000","10.064398000000",0,,0,"","701-701|CE-CE"
"de:03351:2854","","Adelheidsdorf Landgestüt",,"52.569808000000","10.061261000000",0,,0,"","701-701|CE-CE"
"de:03351:2851","","Celle Börse",,"52.599519000000","10.070565000000",0,,0,"","1-1|CE-CE|Celle-CEL"
"de:03351:2971","","Wathlingen Unter den Eichen",,"52.540027000000","10.159479000000",0,,0,"","3-3|710-710|CE-CE|GVH-GVH|Region-5003"
"de:03351:2849","","Dasselsbruch Schwarzer Weg",,"52.577711000000","10.019250000000",0,,0,"","703-703|CE-CE"
"de:03351:2876","","Wathlingen Uetzer Weg 1",,"52.534299000000","10.155680000000",0,,0,"","3-3|710-710|CE-CE|GVH-GVH|Region-5003"
"de:03351:2912","","Wietze Wieckenberger Weg 1",,"52.652903000000","9.833653000000",0,,0,"","911-911|CE-CE"
"de:03351:2913","","Wieckenberg Fuhrberger Straße",,"52.636476000000","9.837152000000",0,,0,"","908-908|CE-CE"
"de:03351:2910","","Wietze Kasinoweg/Erdölmuseum",,"52.662640000000","9.837424000000",0,,0,"","911-911|CE-CE"
"de:03351:2911","","Wietze Alter Bahnhof",,"52.654987000000","9.838028000000",0,,0,"","911-911|CE-CE"
"de:03351:2908","","Südwinsen Weißer Stein",,"52.671969000000","9.872768000000",0,,0,"","906-906|CE-CE"
"de:03351:2909","","Hornbostel Denkmal",,"52.672743000000","9.840505000000",0,,0,"","907-907|CE-CE"
"de:03351:2906","","Hambühren-Ovelgönne Wiesenweg 2",,"52.638555000000","9.938962000000",0,,0,"","903-903|CE-CE"
"de:03351:2907","","Südwinsen Hornbosteler Straße",,"52.670550000000","9.895690000000",0,,0,"","905-905|CE-CE"
"de:03351:2915","","Wietze Kurhaus",,"52.647109000000","9.862251000000",0,,0,"","911-911|CE-CE"
"de:03351:2881","","Sandlingen",,"52.556651000000","10.208825000000",0,,0,"","712-712|CE-CE"
"de:03351:2882","","Eicklingen-Schepelse",,"52.550746000000","10.212375000000",0,,0,"","717-717|CE-CE"
"de:03351:2820","","Groß Eicklingen",,"52.559266000000","10.183075000000",0,,0,"","711-711|CE-CE"
"de:03351:2817","","Wienhausen Celler Straße",,"52.579606000000","10.179839000000",0,,0,"","805-805|CE-CE"
"de:03351:2818","","Wienhausen Klosterhof",,"52.579670000000","10.185906000000",0,,0,"","805-805|CE-CE"
"de:03351:2825","","Wienhausen-Oppershausen 2",,"52.586854000000","10.203861000000",0,,0,"","806-806|CE-CE"
"de:03351:2940","","Hambühren-Ovelgönne Wiesenweg 3",,"52.635184000000","9.940691000000",0,,0,"","903-903|CE-CE"
"de:03351:2938","","Eicklingen Schule",,"52.549485000000","10.188040000000",0,,0,"","711-711|CE-CE"
"de:03351:129","","Celle Hallenbad",,"52.618357000000","10.081854000000",0,,0,"","1-1|CE-CE|Celle-CEL"
"de:03351:16","","Celle Schwedenbrücke",,"52.616985000000","10.076593000000",0,,0,"","1-1|CE-CE|Celle-CEL"
"de:03351:2952","","Eicklingen Mühlenweg",,"52.551066000000","10.185366000000",0,,0,"","711-711|CE-CE"
"de:03351:48","","Celle Thaerplatz",,"52.621901000000","10.074388000000",0,,0,"","1-1|1001-1001|CE-CE|Celle-CEL"
"de:03351:2815","","Wienhausen-Bockelskamp 1",,"52.578637000000","10.149570000000",0,,0,"","804-804|CE-CE"
"de:03351:2816","","Wienhausen-Bockelskamp 2",,"52.578859000000","10.156513000000",0,,0,"","804-804|CE-CE"
"de:03351:2932","","Winsen(Aller) Bahnhofstraße",,"52.674369000000","9.906489000000",0,,0,"","45-45|CE-CE"
"de:03351:2933","","Wathlingen Pahlmannskampweg",,"52.531337000000","10.142935000000",0,,0,"","3-3|710-710|CE-CE|GVH-GVH|Region-5003"
"de:03351:2931","","Hambühren-Ovelgönne Humboldtschule/Strandbad",,"52.636952000000","9.930775000000",0,,0,"","903-903|CE-CE"
"de:03351:2928","","Wienhausen-Offensen Schwachhäuser Straße",,"52.578520000000","10.230102000000",0,,0,"","807-807|CE-CE"
"de:03351:2934","","Wietze Wieckenberger Weg 2",,"52.648291000000","9.832792000000",0,,0,"","911-911|CE-CE"
"de:03351:2945","","Wietze B 214/Hornbosteler Straße",,"52.656680000000","9.835188000000",0,,0,"","911-911|CE-CE"
"de:03351:2823","","Wienhausen Schlossgarten",,"52.580779000000","10.189433000000",0,,0,"","805-805|CE-CE"
"de:03351:2824","","Wienhausen-Oppershausen 1",,"52.585904000000","10.197476000000",0,,0,"","806-806|CE-CE"
"de:03351:2821","","Eicklingen Braunschweiger Straße",,"52.548425000000","10.179143000000",0,,0,"","711-711|CE-CE"
"de:03351:89","","Celle Blumläger Kirche",,"52.616756000000","10.094480000000",0,,0,"","1-1|CE-CE|Celle-CEL"
"de:03351:2822","","Eicklingen Betrieb",,"52.545691000000","10.190475000000",0,,0,"","711-711|CE-CE"
"de:03351:2951","","Langlingen Allerbrücke",,"52.561117000000","10.294636000000",0,,0,"","811-811|CE-CE"
"de:03351:2834","","Langlingen-Neuhaus",,"52.558107000000","10.316256000000",0,,0,"","812-812|CE-CE"
"de:03351:2831","","Nordburg Cammann",,"52.577998000000","10.277720000000",0,,0,"","809-809|CE-CE"
"de:03351:2832","","Nordburg Schwarzwasser",,"52.575397000000","10.288409000000",0,,0,"","809-809|CE-CE"
"de:03351:2829","","Wienhausen-Schwachhausen",,"52.578564000000","10.243950000000",0,,0,"","808-808|CE-CE"
"de:03351:2830","","Nordburg Feriensiedlung",,"52.577754000000","10.252728000000",0,,0,"","809-809|CE-CE"
"de:03351:2828","","Wienhausen-Offensen",,"52.578265000000","10.227108000000",0,,0,"","807-807|CE-CE"
"de:03351:2835","","Langlingen-Nienhof",,"52.550204000000","10.320448000000",0,,0,"","813-813|CE-CE"
"de:03351:2843","","Flackenhorst",,"52.571516000000","10.129553000000",0,,0,"","817-817|CE-CE"
"de:03351:2841","","Bröckel 1",,"52.515397000000","10.216370000000",0,,0,"","713-713|CE-CE"
"de:03351:2842","","Bröckel 3",,"52.523233000000","10.215162000000",0,,0,"","713-713|CE-CE"
"de:03351:2839","","Wiedenrode Kreuzung",,"52.515074000000","10.258024000000",0,,0,"","716-716|CE-CE"
"de:03351:2840","","Bröckel 2",,"52.519711000000","10.217182000000",0,,0,"","713-713|CE-CE"
"de:03351:2837","","Fernhavekost Oelker",,"52.526924000000","10.262490000000",0,,0,"","814-814|CE-CE"
"de:03351:2838","","Wiedenrode Kohlen",,"52.520030000000","10.259445000000",0,,0,"","814-814|CE-CE"
"de:03351:2845","","Celle Hannoversche Heerstraße 22",,"52.611343000000","10.077649000000",0,,0,"","1-1|CE-CE|Celle-CEL"
"de:03351:2846","","Celle Mondhagen",,"52.604600000000","10.072273000000",0,,0,"","1-1|CE-CE|Celle-CEL"
"de:03351:2813","","Celle Hüdig",,"52.587996000000","10.116675000000",0,,0,"","2-2|CE-CE|Celle-CEL"
"de:03351:2814","","Celle Strohkrug",,"52.577781000000","10.124663000000",0,,0,"","803-803|CE-CE|Celle-CEL"
"de:03358:39436","","Heber(Schneverdingen) Hamburger Straße",,"53.079172000000","9.863154000000",0,,0,"","12-12|HK-HK|Heidekreis 11u12-SCV3|Heidekreis 16u12-WOD1"
"de:03358:45074","","Steinbeck Haus Druhwald",,"53.122218000000","10.053495000000",0,,0,"","3-3|HK-HK"
"de:03358:40948","","Hemsen(Schneverdingen) Bahnhof",,"53.078497000000","9.810945000000",0,,0,"","12-12|HK-HK|Heidekreis 11u12-SCV3|Heidekreis 16u12-WOD1"
"de:03353:41920","","Ehestorf Ehestorfer Heideweg",,"53.442445000000","9.896748000000",0,,0,"","9900-493|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:41916","","Ehestorf Schierheisterberg",,"53.453519000000","9.900065000000",0,,0,"","9900-493|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:43952","","Hittfeld Bahnhof",,"53.403419000000","9.975133000000",0,,0,"","9900-94|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:43916","","Hittfeld Theodor-Fontane-Straße",,"53.385033000000","9.989243000000",0,,0,"","9900-94|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:43059","","Hittfeld Uhlandstraße",,"53.384460000000","9.995335000000",0,,0,"","9900-94|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:43917","","Hittfeld Rieselwiesen",,"53.384800000000","10.004835000000",0,,0,"","9900-94|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:43009","","Maschen Gewerbegebiet",,"53.386335000000","10.024081000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:43928","","Maschen Hittfelder Kirchweg",,"53.389198000000","10.026462000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:41922","","Alvesen(Rosengarten) Alveser Straße",,"53.438221000000","9.893831000000",0,,0,"","9900-493|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:49920","","Over(Seevetal) Sportplatz",,"53.442085000000","10.086692000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:49921","","Over(Seevetal) Bäckerstraße",,"53.438826000000","10.092606000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:49922","","Over(Seevetal) Overdeich",,"53.434809000000","10.096963000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:49924","","Over(Seevetal) Am Junkernfeld",,"53.428560000000","10.099950000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:45919","","Holtorfsloh Querstraße",,"53.329720000000","10.075190000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:45918","","Holtorfsloh Holtorfsloher Straße",,"53.332236000000","10.076934000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:45916","","Ohlendorf(Seevetal) Im Lehmsaal",,"53.342690000000","10.042117000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:45915","","Ramelsloh Am Sandberg",,"53.343272000000","10.034675000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:45953","","Ramelsloh Buchwedelweg",,"53.346752000000","10.029384000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:45908","","Ramelsloh Im alten Moor",,"53.352697000000","10.029990000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:43926","","Maschen Am Alten Sportplatz",,"53.381302000000","10.036475000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:43900","","Maschen Kindergarten",,"53.387882000000","10.038011000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:49918","","Over(Seevetal) Uhlenbusch",,"53.444329000000","10.082593000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:41923","","Vahrendorf Am langen Stein",,"53.434424000000","9.898185000000",0,,0,"","9900-493|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:02000:49903","","Hamburg Neuländer Weg",,"53.462887000000","10.007182000000",0,,0,"","9900-56|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:02000:49952","","Hamburg Neuland",,"53.462917000000","10.004069000000",0,,0,"","9900-56|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:02000:49904","","Hamburg Neuländer Hauptdeich",,"53.470073000000","9.995288000000",0,,0,"","9900-56|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:02000:49905","","Hamburg-Neuland Schöpfwerk",,"53.469171000000","10.000764000000",0,,0,"","9900-56|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:02000:49906","","Hamburg Neuländer Elbdeich 76",,"53.468152000000","10.006457000000",0,,0,"","9900-56|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:02000:49907","","Hamburg Wendtsweg",,"53.468520000000","10.011863000000",0,,0,"","9900-56|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:02000:49908","","Hamburg Neuländer Elbdeich 174",,"53.471023000000","10.021070000000",0,,0,"","9900-56|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:02000:49909","","Hamburg-Neuland Alte Schule",,"53.470470000000","10.027355000000",0,,0,"","9900-56|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:02000:49910","","Hamburg-Neuland Neue Schule",,"53.467953000000","10.036770000000",0,,0,"","9900-56|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:02000:49911","","Hamburg Fünfhausener Hauptdeich",,"53.466509000000","10.044369000000",0,,0,"","9900-56|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:02000:49912","","Hamburg Fünfhausener Straße",,"53.462501000000","10.049920000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:49913","","Bullenhausen Schöpfwerk",,"53.457000000000","10.060206000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:49914","","Bullenhausen Yachthafen",,"53.454288000000","10.066475000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:49915","","Bullenhausen Südstrand",,"53.451873000000","10.069930000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:49916","","Bullenhausen Schule",,"53.449805000000","10.072268000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:49917","","Bullenhausen Lührsweg",,"53.447700000000","10.076761000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:43920","","Hittfeld Am Schützenplatz",,"53.387861000000","9.995618000000",0,,0,"","9900-94|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:43919","","Hittfeld Sportplatz",,"53.387400000000","9.989895000000",0,,0,"","9900-94|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:43921","","Hittfeld Im Heubruch",,"53.389702000000","9.996608000000",0,,0,"","9900-94|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:94100","","Winsen(Luhe) Nettelberg",,"53.377867000000","10.245481000000",0,,0,"","HVV-HVV|HVV Zone 707-HVV-707"
"de:03353:95501","","Wulfsen Im Osterfelde",,"53.305986000000","10.147487000000",0,,0,"","HVV-HVV"
"de:03353:15498","","Tostedt Denkmal",,"53.281502000000","9.706599000000",0,,0,"","HVV-HVV|HVV Zone 808-HVV-808"
"de:03358:82197","","Schneverdingen Max-Oertz-Straße",,"53.108184000000","9.812393000000",0,,0,"","11-11|HK-HK|Heidekreis 11u12-SCV3|Heidekreis 11u15-SCV2|Heidekreis 11u4-SCV1"
"de:03353:17205","","Holm(Buchholz) Inzmühlener Straße",,"53.265558000000","9.882805000000",0,,0,"","HVV-HVV|HVV Zone 708-HVV-708|HVV Zone 718-HVV-718"
"de:03353:70604","","Jesteburg Am Ilksberg",,"53.311050000000","9.962561000000",0,,0,"","HVV-HVV"
"de:03353:70613","","Jesteburg Sandbarg",,"53.308010000000","9.953253000000",0,,0,"","HVV-HVV"
"de:03353:70702","","Asendorf(Nordheide) Hinnerkstraße",,"53.290659000000","9.979293000000",0,,0,"","HVV-HVV|HVV Zone 718-HVV-718"
"de:03353:43906","","Emmelndorf Bürgermeister-Reichel-Straße",,"53.405495000000","9.979936000000",0,,0,"","9900-94|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:43905","","Emmelndorf Steineck",,"53.401727000000","9.978146000000",0,,0,"","9900-94|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:43909","","Emmelndorf Denkmal",,"53.397659000000","9.979710000000",0,,0,"","9900-94|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:43910","","Hittfeld Schwarzer Weg",,"53.394166000000","9.982924000000",0,,0,"","9900-94|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:43911","","Hittfeld Haus Huckfeld",,"53.390288000000","9.983536000000",0,,0,"","9900-94|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:43912","","Hittfeld Kirche",,"53.386719000000","9.983413000000",0,,0,"","9900-94|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:70501","","Bendestorf Mühle",,"53.334194000000","9.982690000000",0,,0,"","HVV-HVV"
"de:03353:63701","","Buchholz(Nordheide) Schulzentrum I",,"53.337934000000","9.892114000000",0,,0,"","HVV-HVV|HVV Zone 708-HVV-708"
"de:03353:63301","","Dibbersen(Buchholz) Harburger Straße",,"53.365575000000","9.873999000000",0,,0,"","HVV-HVV|HVV Zone 708-HVV-708"
"de:02000:44010","","Hamburg Vogelhüttenberg",,"53.442634000000","9.949662000000",0,,0,"","9900-56|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:02000:44012","","Hamburg Langenberg",,"53.439588000000","9.941425000000",0,,0,"","9900-56|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:02000:44013","","Hamburg Appelbütteler Weg",,"53.436591000000","9.934419000000",0,,0,"","9900-56|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:43929","","Fleestedt Hittfelder Landstraße",,"53.414882000000","9.982232000000",0,,0,"","9900-56|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:62803","","Wistedt(Nordheide) Huthscher Weg",,"53.261009000000","9.659507000000",0,,0,"","HVV-HVV|HVV Zone 808-HVV-808"
"de:03353:62807","","Wistedt(Nordheide) Bremer Straße 87",,"53.258036000000","9.650998000000",0,,0,"","HVV-HVV|HVV Zone 808-HVV-808"
"de:02000:43016","","Hamburg Sinstorfer Kirchweg",,"53.424450000000","9.980929000000",0,,0,"","9900-56|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:02000:44007","","Hamburg Harmsstraße",,"53.454861000000","9.976314000000",0,,0,"","9900-56|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:02000:44006","","Hamburg Marmstorfer Weg (Nord)",,"53.451695000000","9.971943000000",0,,0,"","9900-56|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:02000:44008","","Hamburg Gottschalkring",,"53.449736000000","9.966228000000",0,,0,"","9900-56|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:02000:44000","","Hamburg Eißendorfer Mühlenweg",,"53.448159000000","9.961790000000",0,,0,"","9900-56|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:62502","","Otter Abzw. Schillingbostel",,"53.255406000000","9.739182000000",0,,0,"","HVV-HVV|HVV Zone 808-HVV-808"
"de:03353:62702","","Wümme Schule",,"53.246764000000","9.618583000000",0,,0,"","HVV-HVV|HVV Zone 808-HVV-808"
"de:03353:43925","","Maschen Heidehaus",,"53.376984000000","10.034317000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:43923","","Maschen Op de Bult",,"53.383751000000","10.025677000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:43004","","Maschen Gutenbergstraße",,"53.399586000000","10.047493000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
"de:03353:43927","","Maschen Vor den Hallonen",,"53.384694000000","10.037869000000",0,,0,"","9900-494|HVV-HVV|HVV Zone Ring B-HVV-RB"
